latitude,longitude,ignition_date,area_ha,state,shape_area
-34.83449136,142.30960859625029,1965-01-01T00:00:00.000Z,133,VIC (Victoria),0.000131102
-37.23180896,144.5956981054428,2020-01-19T00:00:00.000Z,25,VIC (Victoria),2.5153593924e-05
-42.057832,146.5346203582051,1982-11-24T00:00:00.000Z,751,TAS (Tasmania),0.000816398
-27.63111215,153.1752141775615,2005-01-17T00:00:00.000Z,10,QLD (Queensland),9.212212262e-06
-36.61479957,141.1974899427722,2013-03-18T00:00:00.000Z,402,VIC (Victoria),0.000405588
-33.8658448,135.75896978386197,1966-09-26T00:00:00.000Z,284,SA (South Australia),0.000286042
-27.29238074,152.62913384565826,2009-09-27T00:00:00.000Z,253,QLD (Queensland),0.000230627
-34.03566673,140.22414426443152,1972-04-13T00:00:00.000Z,19,SA (South Australia),1.8152380107e-05
-37.3816966,149.35999701641802,1899-11-30T00:00:00.000Z,31,NSW (New South Wales),3.1598667192e-05
-41.63706468,145.60477661929534,1997-12-30T00:00:00.000Z,237,TAS (Tasmania),0.000256433
-33.64883357,150.43061002395186,1899-11-30T00:00:00.000Z,37268,NSW (New South Wales),0.036208797
-24.4596749,148.49308240822586,2011-10-14T00:00:00.000Z,2113,QLD (Queensland),0.001881946
-41.55768022,145.8905507993285,1992-03-12T00:00:00.000Z,20,TAS (Tasmania),2.1274994651e-05
-28.32383478,152.90019329760028,1899-11-30T00:00:00.000Z,12,NSW (New South Wales),1.1334731425e-05
-22.75351275,118.54206557977976,2022-11-30T00:00:00.000Z,407,WA (Western Australia),0.000358207
-30.82672402,133.87860559295154,1991-12-31T00:00:00.000Z,226,SA (South Australia),0.000213037
-37.35942892,147.14514643711135,2005-01-01T00:00:00.000Z,13,VIC (Victoria),1.3230878267e-05
-29.95647671,152.37555096966182,2019-01-26T00:00:00.000Z,347,NSW (New South Wales),0.000324112
-29.99189575,152.65639001077207,1899-11-30T00:00:00.000Z,31,NSW (New South Wales),2.862113206e-05
-25.00964133,148.1972162337095,1975-11-29T00:00:00.000Z,5750,QLD (Queensland),0.005142263
-30.20528558,152.47014497320384,1899-11-30T00:00:00.000Z,20,NSW (New South Wales),1.9098082248e-05
-13.17559925,142.49039248258873,2011-09-12T00:00:00.000Z,71018,QLD (Queensland),0.05921683
-36.45196806,146.63439653226237,1979-01-01T00:00:00.000Z,93,VIC (Victoria),9.3253293016e-05
-25.43735023,121.17637397484741,2012-09-27T00:00:00.000Z,31,WA (Western Australia),3.0164953614e-05
-33.86625842,149.22011548646438,1899-11-30T00:00:00.000Z,80,NSW (New South Wales),7.781027125e-05
-36.84116142,147.3869116986474,2013-02-18T00:00:00.000Z,10,VIC (Victoria),1.0295684206e-05
-26.04694435,151.48212062976273,2021-10-04T00:00:00.000Z,1391,QLD (Queensland),0.00125436
-26.05700716,120.20491854125538,2003-01-22T00:00:00.000Z,45,WA (Western Australia),4.0949380491e-05
-32.42128823,152.22754833323557,1988-07-01T00:00:00.000Z,24,NSW (New South Wales),2.3401532872e-05
-26.57774349,150.90356347777413,1939-12-01T00:00:00.000Z,135,QLD (Queensland),0.0001224
-26.71157453,152.29910748903336,2006-11-23T00:00:00.000Z,1334,QLD (Queensland),0.001209757
-35.70710064,140.78375603162107,1954-12-31T00:00:00.000Z,130,SA (South Australia),0.000129905
-31.16397738,152.26027175201034,2009-10-03T00:00:00.000Z,217,NSW (New South Wales),0.000205214
-30.98244994,116.03599321774746,2019-12-15T00:00:00.000Z,6733,WA (Western Australia),0.006357508
-26.41655921,153.01076773712293,2017-10-31T00:00:00.000Z,83,QLD (Queensland),7.5363003134e-05
-31.36650196,152.7238325,2007-01-20T00:00:00.000Z,1280,NSW (New South Wales),0.001213109
-37.30567146,148.16362414918555,2017-11-17T00:00:00.000Z,11,VIC (Victoria),1.1511137473e-05
-41.50128101,146.9360529498252,2015-02-24T00:00:00.000Z,13,TAS (Tasmania),1.3592067717e-05
-22.98964154,118.50864041285857,2012-11-13T00:00:00.000Z,879,WA (Western Australia),0.000774391
-26.63122424,152.5646933,2020-10-07T00:00:00.000Z,82,QLD (Queensland),7.4229029678e-05
-36.91741043,141.3594323646832,1997-01-01T00:00:00.000Z,173,VIC (Victoria),0.000175091
-33.58930994,118.9864118031985,2008-05-12T00:00:00.000Z,222,WA (Western Australia),0.000215172
-33.16618237,115.82951214262873,2013-01-21T00:00:00.000Z,332,WA (Western Australia),0.00032085
-32.1301585,134.3966969841915,1995-12-31T00:00:00.000Z,297,SA (South Australia),0.000284043
-25.29385423,121.62340385468454,2015-01-15T00:00:00.000Z,12,WA (Western Australia),1.0571530311e-05
-33.74883556,150.30279409024863,1899-11-30T00:00:00.000Z,55,NSW (New South Wales),5.3340737395e-05
-31.2677741,152.9337709533027,1899-11-30T00:00:00.000Z,120,NSW (New South Wales),0.00011568
-37.36840948,147.48704671838237,1981-01-01T00:00:00.000Z,25,VIC (Victoria),2.5489101063e-05
-33.86005089,150.3337849551389,1899-11-30T00:00:00.000Z,116,NSW (New South Wales),0.000112534
-35.11489851,150.32389220034295,1899-11-30T00:00:00.000Z,80,NSW (New South Wales),7.9379251929e-05
-35.82333331,137.89671789225466,1954-01-14T00:00:00.000Z,26,SA (South Australia),2.6308369797e-05
-38.63198243,146.82608086772044,1997-01-01T00:00:00.000Z,1319,VIC (Victoria),0.001368284
-33.17688367,151.62059098469547,1989-12-02T00:00:00.000Z,503,NSW (New South Wales),0.000486745
-37.26009883,141.00368384079405,1960-01-01T00:00:00.000Z,1269,VIC (Victoria),0.001288886
-42.49753959,146.61747752795537,1996-01-14T00:00:00.000Z,11,TAS (Tasmania),1.1883011666e-05
-35.00228442,116.90068822293964,2016-11-02T00:00:00.000Z,142,WA (Western Australia),0.000140351
-32.40909684,152.4695872012805,1899-11-30T00:00:00.000Z,80,NSW (New South Wales),8.2898143319e-05
-32.01132665,151.54443850480368,1899-11-30T00:00:00.000Z,58,NSW (New South Wales),5.5330343457e-05
-29.99259478,153.18474439373722,2017-08-16T00:00:00.000Z,318,NSW (New South Wales),0.000297643
-28.24061568,152.5087391952081,2004-10-26T00:00:00.000Z,603,QLD (Queensland),0.000554174
-31.35908578,133.22667793311803,2010-01-28T00:00:00.000Z,170,SA (South Australia),0.000161279
-33.24095331,151.32479283679427,1964-10-20T00:00:00.000Z,49,NSW (New South Wales),4.7532008466e-05
-35.85185304,137.88677920264965,1958-02-25T00:00:00.000Z,1278,SA (South Australia),0.001319901
-33.41219914,115.99640904526697,2007-11-03T00:00:00.000Z,20,WA (Western Australia),1.9202340354e-05
-16.07625002,144.31319442864148,2016-09-19T00:00:00.000Z,799,QLD (Queensland),0.000675
-27.36015845,152.71892161724813,1986-12-10T00:00:00.000Z,33,QLD (Queensland),3.0261506708e-05
-33.74896381,123.2665222953495,1992-03-05T00:00:00.000Z,131,WA (Western Australia),0.000127499
-33.24764941,116.33984296347374,2003-12-11T00:00:00.000Z,11,WA (Western Australia),1.0833628494e-05
-15.85702304,128.7912667,2022-07-27T00:00:00.000Z,620,WA (Western Australia),0.000588316
-28.23783988,153.0817713710227,2001-10-07T00:00:00.000Z,1667,QLD (Queensland),0.001532474
-26.32144885,150.6081074,2016-11-10T00:00:00.000Z,72,QLD (Queensland),6.4935210958e-05
-31.17999267,152.8668903482681,2012-11-08T00:00:00.000Z,23,NSW (New South Wales),2.2187034574e-05
-36.27678568,148.4527122897753,1899-11-30T00:00:00.000Z,14,NSW (New South Wales),1.4322153675e-05
-34.52482909,116.71615853477329,2004-05-04T00:00:00.000Z,2219,WA (Western Australia),0.002403724
-15.28671907,144.9239299950576,2018-09-14T00:00:00.000Z,1416,QLD (Queensland),0.001191571
-28.40688167,152.85876969256637,1899-11-30T00:00:00.000Z,192,NSW (New South Wales),0.000176932
-14.64926202,127.09460001697093,2016-11-01T00:00:00.000Z,82,WA (Western Australia),6.9069373353e-05
-42.60499443,147.79481191662302,2013-01-08T00:00:00.000Z,648,TAS (Tasmania),0.000710449
-17.53076936,145.4335518241744,1991-01-01T00:00:00.000Z,530,QLD (Queensland),0.000451225
-25.46556638,122.07405912549807,2007-01-09T00:00:00.000Z,52,WA (Western Australia),4.6559325256e-05
-35.08793789,138.88102006703608,1983-02-16T00:00:00.000Z,10,SA (South Australia),9.787319868e-06
-22.82036592,121.75740115842935,2015-12-25T00:00:00.000Z,618,WA (Western Australia),0.000609516
-26.38547853,150.7842010002628,2018-01-04T00:00:00.000Z,530,QLD (Queensland),0.00047893
-32.58138268,151.91069507728287,2006-05-09T00:00:00.000Z,121,NSW (New South Wales),0.000115917
-38.42691482,143.41130527866696,1966-01-01T00:00:00.000Z,399,VIC (Victoria),0.000411565
-35.66351074,137.22142844349855,1955-12-10T00:00:00.000Z,25,SA (South Australia),2.488656537e-05
-26.71146783,133.3233489783673,2012-12-31T00:00:00.000Z,203,SA (South Australia),0.000184502
-36.13447952,149.96181750607374,1997-04-04T00:00:00.000Z,31,NSW (New South Wales),3.1363952075e-05
-34.90427943,135.9675690379088,2009-04-18T00:00:00.000Z,132,SA (South Australia),0.000129757
-32.7386842,152.17477423309487,1899-11-30T00:00:00.000Z,13,NSW (New South Wales),1.2529810192e-05
-32.20280477,134.63840865318687,2013-11-30T00:00:00.000Z,2459,SA (South Australia),0.002351728
-32.80122179,151.42503834668273,1899-11-30T00:00:00.000Z,49,NSW (New South Wales),4.7105068916e-05
-35.11776258,140.40762596161844,1988-01-23T00:00:00.000Z,20,SA (South Australia),1.9832068574e-05
-28.39067812,153.22008929883972,1899-11-30T00:00:00.000Z,15,NSW (New South Wales),1.4078199911e-05
-28.49805556,125.82742330529629,2018-10-30T00:00:00.000Z,3466,WA (Western Australia),0.003262136
-37.5052417,145.93520776302546,2019-03-02T00:00:00.000Z,51,VIC (Victoria),5.191891114e-05
-31.37372003,152.9237615451484,1899-11-30T00:00:00.000Z,12,NSW (New South Wales),1.1487753909e-05
-34.87975952,140.79392961020017,2014-01-14T00:00:00.000Z,631,SA (South Australia),0.000621922
-33.8204885,121.22734388251837,2013-11-13T00:00:00.000Z,3277,WA (Western Australia),0.00319099
-31.91509936,134.04358100452748,2003-12-17T00:00:00.000Z,17,SA (South Australia),1.5938562683e-05
-33.16746253,115.88356392709588,2005-01-01T00:00:00.000Z,15,WA (Western Australia),1.45110414e-05
-37.67762063,143.8792877980231,1983-01-01T00:00:00.000Z,995,VIC (Victoria),0.001015984
-35.61585474,140.33747894240676,2004-10-07T00:00:00.000Z,121,SA (South Australia),0.000120181
-26.35593844,152.4286048311745,2007-09-17T00:00:00.000Z,671,QLD (Queensland),0.000606631
-36.18022566,149.69958922426085,1899-11-30T00:00:00.000Z,32,NSW (New South Wales),3.2203067349e-05
-35.35257986,149.12332592498453,1976-12-27T00:00:00.000Z,21,ACT (Australian Capital Territory),2.0478309125e-05
-26.82291263,152.74944785557574,2019-10-27T00:00:00.000Z,17,QLD (Queensland),1.5597616311e-05
-37.50220178,149.67340415613586,2012-10-25T00:00:00.000Z,31,VIC (Victoria),3.1795124414e-05
-28.69635709,152.52792863528163,1899-11-30T00:00:00.000Z,462,NSW (New South Wales),0.000426498
-27.14993298,152.70451314382365,2018-12-14T00:00:00.000Z,16,QLD (Queensland),1.4391664081e-05
-37.57298706,148.89022065617453,1983-01-01T00:00:00.000Z,55,VIC (Victoria),5.5674727719e-05
-35.93332965,148.7531415390314,2019-12-30T00:00:00.000Z,14,NSW (New South Wales),1.3807830328e-05
-27.38541313,152.7316890961844,2000-12-19T00:00:00.000Z,641,QLD (Queensland),0.000584683
-33.50868656,116.44894129878357,2018-02-25T00:00:00.000Z,58,WA (Western Australia),5.5937667184e-05
-33.41019926,151.3331541715285,1994-12-21T00:00:00.000Z,14,NSW (New South Wales),1.3821615084e-05
-31.70913039,152.55337721383998,1899-11-30T00:00:00.000Z,150,NSW (New South Wales),0.000142924
-12.41783416,142.59973291706044,2019-10-18T00:00:00.000Z,4840,QLD (Queensland),0.004024057
-38.33547661,146.69383965874826,2009-02-07T00:00:00.000Z,11,VIC (Victoria),1.1589932456e-05
-31.49422728,133.87696592697276,2013-12-01T00:00:00.000Z,290,SA (South Australia),0.000275549
-34.51640751,150.2617138123736,1899-11-30T00:00:00.000Z,39,NSW (New South Wales),3.8674397729e-05
-37.19770303,149.81635796108569,1899-11-30T00:00:00.000Z,3048,NSW (New South Wales),0.003093186
-33.36556341,116.13458303156483,2007-12-23T00:00:00.000Z,20,WA (Western Australia),1.9202343992e-05
-30.91034664,152.1070800402393,2007-08-03T00:00:00.000Z,51,NSW (New South Wales),4.976122591e-05
-26.56750241,129.45757159701145,1994-12-31T00:00:00.000Z,299,SA (South Australia),0.000270413
-25.49275178,148.74482721269325,2004-09-01T00:00:00.000Z,4110,QLD (Queensland),0.003690577
-33.33319422,117.36358325894733,2008-01-08T00:00:00.000Z,17,WA (Western Australia),1.6507319287e-05
-30.6123501,149.5931343242714,1899-11-30T00:00:00.000Z,710,NSW (New South Wales),0.000668141
-41.77113729,147.05399675577112,2015-01-07T00:00:00.000Z,29,TAS (Tasmania),3.188126766e-05
-28.57791989,151.04545303440443,2017-12-21T00:00:00.000Z,31,QLD (Queensland),2.8798423045e-05
-32.82994119,151.16513525586782,1998-03-07T00:00:00.000Z,135,NSW (New South Wales),0.000129967
-28.43345998,153.1893578,1899-11-30T00:00:00.000Z,542,NSW (New South Wales),0.000499637
-35.04178528,138.8033374578649,1983-02-16T00:00:00.000Z,2073,SA (South Australia),0.002263913
-31.47155216,132.11485414439088,2008-01-09T00:00:00.000Z,1976,SA (South Australia),0.001875483
-33.24746189,116.20970059514416,2015-05-15T00:00:00.000Z,258,WA (Western Australia),0.000249993
-28.62579655,152.01428811068124,2007-09-26T00:00:00.000Z,59,NSW (New South Wales),5.4750539221e-05
-36.52336192,148.46119760386873,1899-11-30T00:00:00.000Z,12,NSW (New South Wales),1.2346938547e-05
-36.21866615,148.54083593224934,1899-11-30T00:00:00.000Z,15,NSW (New South Wales),1.4833286968e-05
-28.35728723,152.9569034515307,2000-12-07T00:00:00.000Z,25,NSW (New South Wales),2.2840696147e-05
-34.36597815,150.86990047400383,1987-01-01T00:00:00.000Z,51,NSW (New South Wales),4.9747063258e-05
-18.37661979,138.01772808588603,2006-11-20T00:00:00.000Z,13930,QLD (Queensland),0.011906548
-32.41602192,152.13619497742607,1974-07-01T00:00:00.000Z,1612,NSW (New South Wales),0.001545587
-25.551245,121.28595649093204,2003-01-22T00:00:00.000Z,14,WA (Western Australia),1.2126984757e-05
-15.91003585,144.31649514479722,2009-07-12T00:00:00.000Z,14584,QLD (Queensland),0.012410889
-30.85522647,132.69290371118504,1998-12-31T00:00:00.000Z,389,SA (South Australia),0.000367236
-29.1216161,152.66208205673877,1978-02-01T00:00:00.000Z,22,NSW (New South Wales),2.0050334115e-05
-33.33996053,151.34970208213545,1976-12-03T00:00:00.000Z,150,NSW (New South Wales),0.000145691
-37.97274621,145.64278484048907,2017-11-24T00:00:00.000Z,29,VIC (Victoria),2.9377796636e-05
-25.57888716,121.90816115780662,2003-03-11T00:00:00.000Z,108,WA (Western Australia),9.7403934888e-05
-33.77110146,121.97590418983869,2004-12-02T00:00:00.000Z,763,WA (Western Australia),0.000742461
-30.28999046,152.55507664061324,2006-08-25T00:00:00.000Z,394,NSW (New South Wales),0.000369122
-24.98920437,152.2266415632679,2018-07-27T00:00:00.000Z,63,QLD (Queensland),5.6443074072e-05
-35.35717673,150.35848009958818,1899-11-30T00:00:00.000Z,78,NSW (New South Wales),7.6902953424e-05
-37.15948221,141.4398455098406,1984-01-01T00:00:00.000Z,1023,VIC (Victoria),0.001037486
-38.12099495,145.18515238646037,2018-01-06T00:00:00.000Z,23,VIC (Victoria),2.3298872293e-05
-34.45376127,138.86829544434798,2019-11-01T00:00:00.000Z,35,SA (South Australia),3.4201192193e-05
-29.02800648,152.38200158146842,2009-08-22T00:00:00.000Z,2269,NSW (New South Wales),0.002101391
-32.68131011,146.7464504,1899-11-30T00:00:00.000Z,18,NSW (New South Wales),1.7278027372e-05
-33.22749222,151.32920203168845,2000-09-15T00:00:00.000Z,36,NSW (New South Wales),3.5249284338e-05
-29.96073022,152.25445005771505,2019-02-25T00:00:00.000Z,33,NSW (New South Wales),3.1233065783e-05
-37.01945452,141.7938577378477,1990-01-01T00:00:00.000Z,87,VIC (Victoria),8.7933562099e-05
-28.38801184,153.4821931084884,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),9.572179351e-06
-35.0807098,117.56164290780004,1994-01-28T00:00:00.000Z,361,WA (Western Australia),0.000356676
-33.28678734,150.26719695970164,1899-11-30T00:00:00.000Z,694,NSW (New South Wales),0.000672038
-29.74689161,131.91493108294745,1989-12-31T00:00:00.000Z,6690,SA (South Australia),0.00623978
-33.05510828,141.06381674360858,1899-11-30T00:00:00.000Z,69,NSW (New South Wales),6.6941741807e-05
-30.19181235,152.35614633356707,2019-08-30T00:00:00.000Z,108290,NSW (New South Wales),0.104247681
-33.20237871,151.59385228811445,2000-02-11T00:00:00.000Z,44,NSW (New South Wales),4.2570196456e-05
-36.31409531,146.6346994387796,1985-01-01T00:00:00.000Z,2064,VIC (Victoria),0.002071253
-15.56936592,128.2803071273182,2018-04-29T00:00:00.000Z,70,WA (Western Australia),5.897605115e-05
-26.82964963,152.7832120829338,2001-01-01T00:00:00.000Z,40,QLD (Queensland),3.6657216697e-05
-35.44406209,148.44457155318727,1899-11-30T00:00:00.000Z,20,NSW (New South Wales),1.9453140794e-05
-29.05275458,152.89018922791425,2019-10-03T00:00:00.000Z,52349,NSW (New South Wales),0.04854499
-31.25228962,115.57862720738034,2017-06-12T00:00:00.000Z,86,WA (Western Australia),8.1588181956e-05
-33.70083095,150.7209257699036,2016-11-04T00:00:00.000Z,92,NSW (New South Wales),8.9124713213e-05
-26.33875312,153.04962798516846,2007-10-27T00:00:00.000Z,189,QLD (Queensland),0.000170573
-18.15313982,138.53355370414388,2006-09-25T00:00:00.000Z,14129,QLD (Queensland),0.012064138
-28.42924708,152.68740101980075,1899-11-30T00:00:00.000Z,81,NSW (New South Wales),7.4302100074e-05
-37.77927047,144.22464901925514,2006-01-01T00:00:00.000Z,104,VIC (Victoria),0.000106783
-19.16688976,146.83129831678835,2009-10-20T00:00:00.000Z,232,QLD (Queensland),0.000199236
-27.3243129,129.29676392886293,2003-12-31T00:00:00.000Z,1788,SA (South Australia),0.001679263
-15.25734,126.84346206479249,2022-09-30T00:00:00.000Z,66,WA (Western Australia),5.7897931242e-05
-32.45135594,152.03548096200348,1899-11-30T00:00:00.000Z,825,NSW (New South Wales),0.000791371
-35.52246009,138.20007321480273,2019-12-31T00:00:00.000Z,28,SA (South Australia),2.8184258099e-05
-29.02825788,153.44278173325702,1899-11-30T00:00:00.000Z,13,NSW (New South Wales),1.206577781e-05
-27.87947646,150.83610777570138,2013-11-27T00:00:00.000Z,172,QLD (Queensland),0.000157922
-33.48607452,151.26647191712544,1979-12-01T00:00:00.000Z,12,NSW (New South Wales),1.2028032415e-05
-41.02174646,145.44129983837618,1993-01-01T00:00:00.000Z,23,TAS (Tasmania),2.4862875762e-05
-34.09264169,140.35015272493916,1956-09-14T00:00:00.000Z,11,SA (South Australia),1.0902603208e-05
-32.01629151,152.42531797222316,2009-10-24T00:00:00.000Z,22,NSW (New South Wales),2.1424077204e-05
-37.78605901,141.2668267290288,1963-01-01T00:00:00.000Z,540,VIC (Victoria),0.000551985
-34.99202205,150.12067597037014,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),1.0040734196e-05
-29.34277178,152.92010161771375,1899-11-30T00:00:00.000Z,214,NSW (New South Wales),0.000199251
-35.03608878,117.54970889091295,1988-04-08T00:00:00.000Z,46,WA (Western Australia),4.5744950967e-05
-26.65856876,152.60767357954592,2016-10-30T00:00:00.000Z,347,QLD (Queensland),0.000314369
-30.06692642,152.70641217656345,1899-11-30T00:00:00.000Z,82,NSW (New South Wales),7.6854833878e-05
-35.19397358,150.4710339342896,1899-11-30T00:00:00.000Z,17,NSW (New South Wales),1.6699839307e-05
-40.89423239,145.5075653800385,1998-03-17T00:00:00.000Z,2048,TAS (Tasmania),0.002188761
-26.38073833,150.92200786229424,1949-02-01T00:00:00.000Z,5174,QLD (Queensland),0.00467905
-36.56664695,141.37488787803682,1981-01-01T00:00:00.000Z,12,VIC (Victoria),1.2274785149e-05
-36.81647007,141.20421665388062,1980-01-01T00:00:00.000Z,8219,VIC (Victoria),0.008298924
-22.6864636,114.78713326469757,2009-11-07T00:00:00.000Z,9448,WA (Western Australia),0.008882887
-32.32328386,151.36201479544624,2002-11-08T00:00:00.000Z,3357,NSW (New South Wales),0.003214646
-32.45035983,145.44140364137235,1899-11-30T00:00:00.000Z,32,NSW (New South Wales),3.083679303e-05
-33.43405448,116.14915412286149,2014-11-14T00:00:00.000Z,31,WA (Western Australia),3.0513713227e-05
-30.46746839,152.29799795424947,2016-10-01T00:00:00.000Z,10,NSW (New South Wales),9.660218439e-06
-41.17019289,144.70389955151484,1993-09-09T00:00:00.000Z,13,TAS (Tasmania),1.369379288e-05
-26.75440189,152.53337668447242,2006-11-17T00:00:00.000Z,63,QLD (Queensland),5.7058497532e-05
-33.99832308,119.33970695482662,2008-01-08T00:00:00.000Z,38859,WA (Western Australia),0.040025171
-33.18809935,151.33678854195406,1986-04-23T00:00:00.000Z,276,NSW (New South Wales),0.000266599
-35.36841204,150.37662429223465,1899-11-30T00:00:00.000Z,96,NSW (New South Wales),9.5672636235e-05
-35.44759623,150.26782607376018,1899-11-30T00:00:00.000Z,10,NSW (New South Wales),1.0183052837e-05
-31.39542019,152.86463241436454,1899-11-30T00:00:00.000Z,88,NSW (New South Wales),8.3507118234e-05
-35.29597436,150.25323173236262,1899-11-30T00:00:00.000Z,82,NSW (New South Wales),8.1135264281e-05
-41.83646999,146.11641673826375,2003-11-29T00:00:00.000Z,22,TAS (Tasmania),2.3972810141e-05
-34.94078598,116.9383054448996,2012-12-09T00:00:00.000Z,33,WA (Western Australia),3.2070766565e-05
-28.7083108,152.3046411957731,1899-11-30T00:00:00.000Z,4006,NSW (New South Wales),0.003699306
-26.85856958,132.77969019123168,2004-12-31T00:00:00.000Z,2808,SA (South Australia),0.002550339
-35.02196396,141.8730173980544,1981-01-01T00:00:00.000Z,2209,VIC (Victoria),0.002231973
-37.17023869,146.65203136374046,1986-01-01T00:00:00.000Z,10,VIC (Victoria),9.680428775e-06
-28.63537389,152.78363164899986,1899-11-30T00:00:00.000Z,88,NSW (New South Wales),8.1232537468e-05
-36.1175582,150.09637833911273,1899-11-30T00:00:00.000Z,1022,NSW (New South Wales),0.001023059
-29.17680673,152.3954027965695,2007-08-10T00:00:00.000Z,526,NSW (New South Wales),0.00048796
-24.87053427,149.5724452823091,2006-11-01T00:00:00.000Z,4114,QLD (Queensland),0.003675851
-33.39208056,150.99979605546173,1986-09-27T00:00:00.000Z,11,NSW (New South Wales),1.108035076e-05
-32.01694695,152.5293969775044,2003-11-15T00:00:00.000Z,19,NSW (New South Wales),1.7901450974e-05
-29.96792179,152.07810127598475,1899-11-30T00:00:00.000Z,422,NSW (New South Wales),0.000394428
-30.76094744,151.0251548827002,1899-11-30T00:00:00.000Z,1246,NSW (New South Wales),0.001173516
-32.03773009,151.30716487532118,2006-04-06T00:00:00.000Z,197,NSW (New South Wales),0.000187782
-25.32451306,120.7828228436656,2013-08-05T00:00:00.000Z,638,WA (Western Australia),0.000586403
-37.19659545,148.07121021134415,2003-01-01T00:00:00.000Z,19,VIC (Victoria),1.9492811589e-05
-31.58171,151.23114969355964,2009-12-23T00:00:00.000Z,52,NSW (New South Wales),4.9596366807e-05
-31.3635153,115.7664137758587,2019-09-28T00:00:00.000Z,39,WA (Western Australia),3.6956388158e-05
-27.42552561,151.03964455930588,1951-10-01T00:00:00.000Z,6759,QLD (Queensland),0.006169159
-28.02649732,152.3974841754026,1987-10-19T00:00:00.000Z,14,QLD (Queensland),1.3245449281e-05
-38.03898304,141.23355461999986,1963-01-01T00:00:00.000Z,242,VIC (Victoria),0.000248487
-32.77025095,150.96941541777406,2016-11-21T00:00:00.000Z,110,NSW (New South Wales),0.000105801
-20.22876681,147.92653092778446,2021-12-16T00:00:00.000Z,1459,QLD (Queensland),0.001261446
-33.30654635,151.52873337749847,1991-10-18T00:00:00.000Z,135,NSW (New South Wales),0.000130969
-32.67469,150.31083964116453,1899-11-30T00:00:00.000Z,262,NSW (New South Wales),0.000252148
-32.59127443,148.38484748723798,1899-11-30T00:00:00.000Z,987,NSW (New South Wales),0.000948431
-25.31113295,148.63087873967248,2011-09-13T00:00:00.000Z,3323,QLD (Queensland),0.003096253
-34.75213299,149.95829176753108,1899-11-30T00:00:00.000Z,296,NSW (New South Wales),0.000291191
-33.67457873,150.6391525843641,2013-09-10T00:00:00.000Z,887,NSW (New South Wales),0.000865874
-37.57512109,149.7034593,1981-01-01T00:00:00.000Z,55,VIC (Victoria),5.6290975408e-05
-37.55683227,147.16791334846707,1981-01-01T00:00:00.000Z,936,VIC (Victoria),0.000954866
-32.79642025,150.5951042632203,1899-11-30T00:00:00.000Z,1272,NSW (New South Wales),0.001229289
-34.29766841,137.6813340946331,2019-12-20T00:00:00.000Z,1580,SA (South Australia),0.001552095
-33.1016181,150.4969841076876,2013-12-21T00:00:00.000Z,43389,NSW (New South Wales),0.042546495
-28.41547298,153.02654170903313,1899-11-30T00:00:00.000Z,21,NSW (New South Wales),1.8951706807e-05
-35.78612989,140.4341734268654,1961-03-31T00:00:00.000Z,106632,SA (South Australia),0.109804222
-36.03351627,136.7367906791945,2007-09-07T00:00:00.000Z,867,SA (South Australia),0.000900903
-32.28375782,152.2510798,1994-09-21T00:00:00.000Z,525,NSW (New South Wales),0.000502504
-33.9500711,140.26514535462786,2006-11-27T00:00:00.000Z,118797,SA (South Australia),0.12686066
-35.54934344,149.92549403059175,1899-11-30T00:00:00.000Z,39,NSW (New South Wales),3.8339368075e-05
-28.78342496,114.64312496699523,2019-11-13T00:00:00.000Z,34,WA (Western Australia),3.1768749295e-05
-35.54818693,146.99850429576136,2015-12-11T00:00:00.000Z,83,NSW (New South Wales),8.2145018041e-05
-28.18421697,153.0920381310125,2022-12-23T00:00:00.000Z,143,QLD (Queensland),0.000131675
-34.267763,137.98549710918064,2019-11-20T00:00:00.000Z,281,SA (South Australia),0.000275368
-34.89880201,150.5093578328331,1899-11-30T00:00:00.000Z,50,NSW (New South Wales),4.9424153076e-05
-35.37279222,149.07254388536302,1984-12-21T00:00:00.000Z,109,ACT (Australian Capital Territory),0.000108516
-32.03557776,151.6791784,2002-09-24T00:00:00.000Z,522,NSW (New South Wales),0.000498076
-33.14749803,151.29007940713717,1964-12-16T00:00:00.000Z,39,NSW (New South Wales),3.7967644857e-05
-32.55610217,152.2726425330805,1899-11-30T00:00:00.000Z,393,NSW (New South Wales),0.000377759
-27.68166356,131.54999727492307,1972-12-31T00:00:00.000Z,7729,SA (South Australia),0.007070494
-30.15315875,152.11311735420097,1899-11-30T00:00:00.000Z,340,NSW (New South Wales),0.000318537
-33.02504697,145.97997290070896,1899-11-30T00:00:00.000Z,3519,NSW (New South Wales),0.003396775
-41.34051075,147.18422332470342,2022-04-06T00:00:00.000Z,12,TAS (Tasmania),1.2940827673e-05
-33.53119749,151.27260842192703,1972-12-01T00:00:00.000Z,39,NSW (New South Wales),3.8133234739e-05
-14.62615899,143.96150418901723,2011-09-18T00:00:00.000Z,830,QLD (Queensland),0.000696465
-42.00585556,147.0893563720618,2015-10-17T00:00:00.000Z,81,TAS (Tasmania),8.8195175977e-05
-28.22380506,153.1092201,2000-07-23T00:00:00.000Z,29,QLD (Queensland),2.6515181162e-05
-37.66098323,149.5519081290544,1979-01-01T00:00:00.000Z,23753,VIC (Victoria),0.024255514
